Dataset,Classifier,AUC,AUC,F1,F1,LogLoss,LogLoss,Accuracy,Accuracy,Runtime,Runtime
,,mean,std,mean,std,mean,std,mean,std,mean,std
ThoraricSurgery.csv,MonteCarloRandomForest_Agreement_Prob_ZooAttack,0.634375,0.05723259555203181,0.48150666817786847,0.03481022391341498,1.3060357311503017,0.39903647188421815,0.8425531914893618,0.011653671436280138,58.12664189338684,3.600157223276814
ThoraricSurgery.csv,MonteCarloRandomForest_Confidence_Prob_ZooAttack,0.5469642857142857,0.07720659156194012,0.4591455717228092,0.0013965210941796807,0.6389997458143648,0.036187676374947235,0.848936170212766,0.00475759144148895,94.57092299461365,3.3394003837678436
ThoraricSurgery.csv,MonteCarloRandomForest_Depth_Prob_ZooAttack,0.595,0.0807415162267965,0.4597701149425288,0.0,0.5653818935550945,0.012320117366691535,0.851063829787234,0.0,11.322123050689697,0.5120242292841053
ThoraricSurgery.csv,MonteCarloRandomForest_Distance_Prob_ZooAttack,0.5950892857142858,0.05599698624133486,0.4591455717228092,0.0013965210941796627,0.5057329536088239,0.03488919626893093,0.848936170212766,0.004757591441488897,100.89476008415222,3.2143540946535945
ThoraricSurgery.csv,MonteCarloRandomForest_Fix_Prob_ZooAttack,0.6060714285714285,0.09788937734863819,0.4597701149425288,0.0,0.5008052628290619,0.035387321928103364,0.851063829787234,0.0,11.252708864212035,0.31904516615218337
ThoraricSurgery.csv,FeatureSqueezing_ZooAttack,0.44000000000000006,0.040313019099647844,0.42687930870041624,0.09407419308950317,0.7699641225308124,0.32858977523641153,0.6702127659574468,0.26231548948804156,0.0038349151611328123,0.0002541721196329248
ThoraricSurgery.csv,FeatureSqueezing,0.6330357142857143,0.06399596781582154,0.46512936936966937,0.028075757179098392,1.356938994512708,0.51145779197203,0.8297872340425532,0.013029200759485018,0.05372123718261719,0.011350702403894401
ThoraricSurgery.csv,MonteCarloRandomForest_Agreement_Prob,0.6321428571428571,0.06522442125117722,0.45852102850308957,0.0017103820478867012,1.3651388593436413,0.5219421791078103,0.8468085106382979,0.005826835718140049,60.427695178985594,4.014275530961675
ThoraricSurgery.csv,MonteCarloRandomForest_Bayes_Prob,0.6338392857142857,0.0739633932828827,0.45852102850308957,0.0017103820478867012,0.9789237208691283,0.4040974352125355,0.8468085106382979,0.005826835718140049,142.22751774787903,1.6222836435777095
ThoraricSurgery.csv,MonteCarloRandomForest_Confidence_Prob,0.5501785714285714,0.09260600913167524,0.4597701149425288,0.0,0.639089828575894,0.03487095079946997,0.851063829787234,0.0,99.72066135406494,4.931231979596765
ThoraricSurgery.csv,MonteCarloRandomForest_Depth_Prob,0.6001785714285715,0.0763683893979354,0.4597701149425288,0.0,0.5628630504435908,0.009655772330694128,0.851063829787234,0.0,11.077316808700562,0.25764830580898546
ThoraricSurgery.csv,MonteCarloRandomForest_Distance_Prob,0.5960714285714286,0.06328382852519374,0.4591455717228092,0.0013965210941796627,0.5047976072564557,0.03562474912550802,0.848936170212766,0.004757591441488897,100.77269492149352,5.688355094470126
ThoraricSurgery.csv,MonteCarloRandomForest_Fix_Prob,0.625625,0.09091789403980194,0.4597701149425288,0.0,0.4924519177406007,0.0291178040983651,0.851063829787234,0.0,11.076772737503052,0.2104399006670512
ThoraricSurgery.csv,RandomForest,0.6330357142857143,0.06399596781582154,0.46512936936966937,0.028075757179098392,1.356938994512708,0.51145779197203,0.8297872340425532,0.013029200759485018,0.027794456481933592,0.0005707863676489798
acute-inflammation.csv,MonteCarloRandomForest_Distance_Prob,1.0,0.0,1.0,0.0,0.08480009983857438,0.06481267025366282,1.0,0.0,10.067941284179687,0.8463576252442496
acute-inflammation.csv,MonteCarloRandomForest_Agreement_Prob_ZooAttack,1.0,0.0,1.0,0.0,0.032852390015178846,0.06295011894125413,1.0,0.0,5.50151891708374,0.42487316969492234
acute-inflammation.csv,RandomForest_ZooAttack,1.0,0.0,1.0,0.0,0.013687669457169085,0.020653100162580693,1.0,0.0,0.0038474082946777345,0.00022549787517983305
acute-inflammation.csv,MonteCarloRandomForest_Confidence_Prob_ZooAttack,1.0,0.0,1.0,0.0,0.061977617087954164,0.071872837162227,1.0,0.0,12.235216665267945,0.4691104852066891
acute-inflammation.csv,MonteCarloRandomForest_Depth_Prob_ZooAttack,1.0,0.0,1.0,0.0,0.5003411560963518,0.04012059096587507,1.0,0.0,1.157795524597168,0.029315135630094847
acute-inflammation.csv,MonteCarloRandomForest_Distance_Prob_ZooAttack,1.0,0.0,1.0,0.0,0.0833610468970972,0.06383507961459692,1.0,0.0,10.342483806610108,1.7136985010698158
acute-inflammation.csv,MonteCarloRandomForest_Fix_Prob_ZooAttack,1.0,0.0,1.0,0.0,0.6571547114152885,0.011210002696730463,1.0,0.0,1.0284423351287841,0.05119283928624045
acute-inflammation.csv,RandomForest,1.0,0.0,1.0,0.0,0.013687669457169085,0.020653100162580693,1.0,0.0,0.02398381233215332,0.0005724261172947196
acute-inflammation.csv,MonteCarloRandomForest_Confidence_Prob,1.0,0.0,1.0,0.0,0.06123748545079175,0.0724811715588038,1.0,0.0,12.947096586227417,1.787114198433504
acute-inflammation.csv,MonteCarloRandomForest_Depth_Prob,1.0,0.0,1.0,0.0,0.5045047486631196,0.041482914380572534,1.0,0.0,1.0643110752105713,0.14474449203160678
acute-inflammation.csv,FeatureSqueezing_ZooAttack,1.0,0.0,1.0,0.0,0.015340157051478185,0.01933645228620079,1.0,0.0,0.003800058364868164,7.796699472212882e-05
acute-inflammation.csv,MonteCarloRandomForest_Bayes_Prob,1.0,0.0,1.0,0.0,0.5611998763022326,0.09625990781652424,1.0,0.0,12.421219539642333,0.5456374646931432
acute-inflammation.csv,MonteCarloRandomForest_Agreement_Prob,1.0,0.0,1.0,0.0,0.032852390015178846,0.06295011894125413,1.0,0.0,4.800450706481934,0.34470791881248425
acute-inflammation.csv,FeatureSqueezing,1.0,0.0,1.0,0.0,0.013687669457169085,0.020653100162580693,1.0,0.0,0.02538900375366211,0.00031602598054310797
acute-inflammation.csv,MonteCarloRandomForest_Fix_Prob,1.0,0.0,1.0,0.0,0.651367957480091,0.006647389762827737,1.0,0.0,1.0351891994476319,0.037420756498595234
acute-nephritis.csv,MonteCarloRandomForest_Distance_Prob_ZooAttack,1.0,0.0,0.9912885662431942,0.019479358061704154,0.21972248301395297,0.06216923682371537,0.9916666666666666,0.018633899812498238,8.95290207862854,1.995681429910221
acute-nephritis.csv,MonteCarloRandomForest_Depth_Prob_ZooAttack,1.0,0.0,0.956087920951805,0.031430725388016785,0.5024244354368606,0.02522882889564603,0.9583333333333334,0.02946278254943951,0.9860239505767823,0.05421819330109311
acute-nephritis.csv,MonteCarloRandomForest_Agreement_Prob_ZooAttack,1.0,0.0,0.956087920951805,0.031430725388016785,0.05885416723338305,0.04460580267170864,0.9583333333333334,0.02946278254943951,4.819541311264038,0.945814092361888
acute-nephritis.csv,MonteCarloRandomForest_Fix_Prob_ZooAttack,1.0,0.0,0.956087920951805,0.031430725388016785,0.6769155021532552,0.009296965588160547,0.9583333333333334,0.02946278254943951,0.8640329837799072,0.022435939275975755
acute-nephritis.csv,MonteCarloRandomForest_Confidence_Prob_ZooAttack,1.0,0.0,0.956087920951805,0.031430725388016785,0.10865777156558423,0.06523116280518167,0.9583333333333334,0.02946278254943951,9.8774019241333,0.4402090864133473
acute-nephritis.csv,RandomForest_ZooAttack,1.0,0.0,0.956087920951805,0.031430725388016785,0.03786821749479344,0.03045778079940181,0.9583333333333334,0.02946278254943951,0.003763437271118164,8.701428933710124e-05
acute-nephritis.csv,MonteCarloRandomForest_Depth_Prob,1.0,0.0,0.9912885662431942,0.019479358061704154,0.5102846393634584,0.026619713442276424,0.9916666666666666,0.018633899812498238,0.9891962051391602,0.030595167522155513
acute-nephritis.csv,RandomForest,1.0,0.0,1.0,0.0,0.00999632557667878,0.009070555238755875,1.0,0.0,0.024846744537353516,0.0003301620190712417
acute-nephritis.csv,MonteCarloRandomForest_Fix_Prob,1.0,0.0,0.9912885662431942,0.019479358061704154,0.6800641358613804,0.006549510502344524,0.9916666666666666,0.018633899812498238,0.8904866695404052,0.030976185714753385
acute-nephritis.csv,MonteCarloRandomForest_Distance_Prob,1.0,0.0,1.0,0.0,0.2218451288886339,0.061056670473908815,1.0,0.0,7.94424204826355,0.3289164144210438
acute-nephritis.csv,MonteCarloRandomForest_Confidence_Prob,1.0,0.0,1.0,0.0,0.10288649730123137,0.057450594468291614,1.0,0.0,9.853040218353271,0.42608720761722924
acute-nephritis.csv,MonteCarloRandomForest_Bayes_Prob,1.0,0.0,0.9912885662431942,0.019479358061704154,0.20863902868391598,0.029367736484977067,0.9916666666666666,0.018633899812498238,10.235968208312988,0.3769233383435199
acute-nephritis.csv,MonteCarloRandomForest_Agreement_Prob,1.0,0.0,1.0,0.0,0.04730171422405065,0.03831699111811946,1.0,0.0,4.215181159973144,0.13519941212412148
acute-nephritis.csv,FeatureSqueezing,1.0,0.0,1.0,0.0,0.00999632557667878,0.009070555238755875,1.0,0.0,0.02667064666748047,0.006225420911800516
acute-nephritis.csv,FeatureSqueezing_ZooAttack,1.0,0.0,0.9738656987295826,0.02385724388407258,0.03743044598625818,0.03150461215063588,0.975,0.02282177322938192,0.0038633823394775392,0.0001234625467980104
backache.csv,MonteCarloRandomForest_Agreement_Prob_ZooAttack,0.6748387096774193,0.14186948612232253,0.49742198100407053,0.07767074657258428,1.286302160196135,0.683390180853575,0.8666666666666668,0.01242259987499878,12.021061229705811,1.2591967282462728
backache.csv,RandomForest_ZooAttack,0.6774193548387097,0.15639340453583742,0.4957937584803256,0.07865998267251939,1.2454273183486126,0.6698841715881455,0.861111111111111,0.01964185503295962,0.0037744998931884765,0.00013366977557976013
backache.csv,MonteCarloRandomForest_Fix_Prob_ZooAttack,0.6651612903225808,0.14599046338930624,0.46268656716417916,0.0,0.4540168842126315,0.06149878753825628,0.861111111111111,0.0,2.4542634963989256,0.28708164827423494
backache.csv,MonteCarloRandomForest_Distance_Prob_ZooAttack,0.7038709677419355,0.16505919223323123,0.46268656716417916,0.0,0.4159308694555873,0.10977156502705894,0.861111111111111,0.0,26.940333318710326,2.4439603774306837
backache.csv,FeatureSqueezing_ZooAttack,0.5941935483870967,0.06368006661817589,0.46268656716417916,0.0,1.975490265598016,0.7401805895981669,0.861111111111111,0.0,0.003702592849731445,0.00011227697682974153
backache.csv,MonteCarloRandomForest_Confidence_Prob_ZooAttack,0.6432258064516129,0.12784941714822357,0.49742198100407053,0.07767074657258428,0.5121372797034084,0.038652690349619885,0.8666666666666668,0.01242259987499878,31.557961463928223,1.9684231151525686
backache.csv,MonteCarloRandomForest_Confidence_Prob,0.6251612903225807,0.13537630138272574,0.49742198100407053,0.07767074657258428,0.5119399185586093,0.03358174223254964,0.8666666666666668,0.01242259987499878,31.16818561553955,0.9468055541920435
backache.csv,FeatureSqueezing,0.6774193548387097,0.15639340453583742,0.4957937584803256,0.07865998267251939,1.2454273183486126,0.6698841715881455,0.861111111111111,0.01964185503295962,0.025543737411499023,0.0006104287502908404
backache.csv,MonteCarloRandomForest_Agreement_Prob,0.6748387096774193,0.14186948612232253,0.49742198100407053,0.07767074657258428,1.2860171974495376,0.6834084774604354,0.8666666666666668,0.01242259987499878,13.593577194213868,2.2850314010447175
backache.csv,MonteCarloRandomForest_Bayes_Prob,0.6909677419354839,0.13654347552188736,0.49742198100407053,0.07767074657258428,0.9504896500489973,0.5497226747923473,0.8666666666666668,0.01242259987499878,39.778734827041625,3.049466938870701
backache.csv,MonteCarloRandomForest_Depth_Prob_ZooAttack,0.6987096774193549,0.1494631391640846,0.49742198100407053,0.07767074657258428,0.4650085355044869,0.05963734625362859,0.8666666666666668,0.01242259987499878,2.723090887069702,0.37474250103298146
backache.csv,MonteCarloRandomForest_Depth_Prob,0.7032258064516129,0.13292514695507426,0.46268656716417916,0.0,0.46546813407160065,0.05334558079254167,0.861111111111111,0.0,2.8657941818237305,0.15500038274394418
backache.csv,MonteCarloRandomForest_Distance_Prob,0.7012903225806452,0.1742174416110466,0.46268656716417916,0.0,0.4213020778307678,0.11692037023269998,0.861111111111111,0.0,28.794622230529786,6.62620910131447
backache.csv,MonteCarloRandomForest_Fix_Prob,0.6696774193548387,0.14586924140451696,0.46268656716417916,0.0,0.4536826355263652,0.06358853499631184,0.861111111111111,0.0,2.564546537399292,0.15511960434917751
backache.csv,RandomForest,0.6774193548387097,0.15639340453583742,0.4957937584803256,0.07865998267251939,1.2454273183486126,0.6698841715881455,0.861111111111111,0.01964185503295962,0.025762414932250975,0.00039624635633160615
blood.csv,MonteCarloRandomForest_Fix_Prob_ZooAttack,0.6731328320802005,0.046862569029353915,0.578082738299526,0.03524004975411457,0.6149977219214324,0.017884168525562974,0.7713646532438478,0.018308361813314522,17.43197727203369,2.3103185671464246
blood.csv,MonteCarloRandomForest_Distance_Prob_ZooAttack,0.7144576719576718,0.030689449456671288,0.556235040223567,0.07321893215173418,0.5817605324196353,0.01572845121990628,0.7860760626398211,0.0223469531240794,165.6720591068268,10.128449861966471
blood.csv,MonteCarloRandomForest_Depth_Prob_ZooAttack,0.6970412141464772,0.02937485050932038,0.555851059569098,0.04967047712789563,0.6210895148195814,0.017260762705404716,0.7753557046979866,0.018140332506285065,17.3403902053833,0.8366635815391337
blood.csv,MonteCarloRandomForest_Confidence_Prob_ZooAttack,0.6729225842383737,0.050325365675746477,0.5914326570056403,0.0603921071650841,0.7850631115129849,0.1723072320774808,0.7713825503355705,0.020899371484824143,209.185817861557,10.028079821285115
blood.csv,FeatureSqueezing,0.6794534948482317,0.04028852337924609,0.6064679131822445,0.033169961591971456,1.994840041889067,0.49591206113152314,0.7486979865771812,0.0348961537017152,0.030312204360961915,0.0006502804266352386
blood.csv,MonteCarloRandomForest_Bayes_Prob,0.6855771372876636,0.029443663246600894,0.6105009245456008,0.0429500805692042,0.6837091727212655,0.12843491519393987,0.7700402684563759,0.029109170605528104,237.5536418437958,17.3121702139864
blood.csv,RandomForest_ZooAttack,0.5812155388471177,0.04123259349806254,0.4574282755418856,0.02656870372381573,1.3284712012897075,0.5164384748024872,0.4826577181208053,0.03384651585077334,0.0043143749237060545,0.00010544361869825212
blood.csv,MonteCarloRandomForest_Confidence_Prob,0.6905750487329435,0.027068957097798413,0.5706485626350546,0.04916208427366676,0.8730368342770992,0.2356615750517404,0.7700134228187919,0.019860087462941933,195.28365249633788,1.7245499363656507
blood.csv,MonteCarloRandomForest_Depth_Prob,0.7038478139793929,0.03431310827882059,0.5740253861004456,0.06031392737480191,0.5975514607304826,0.01569577831744033,0.7793825503355705,0.019894707547886598,16.508380889892578,0.2210562018271533
blood.csv,MonteCarloRandomForest_Distance_Prob,0.7133270676691729,0.03847708781858491,0.5466082630398864,0.07007814179246867,0.5730558645704811,0.015942758139738205,0.7793914988814318,0.017942883253305914,162.07943143844605,5.68405708778979
blood.csv,MonteCarloRandomForest_Fix_Prob,0.6820753272069061,0.031502708734382684,0.6404171550531846,0.027657594293849955,0.5680333186152523,0.008274060005886128,0.7954183445190156,0.017347160643840072,15.854360818862915,0.5324195658535974
blood.csv,RandomForest,0.6794534948482317,0.04028852337924609,0.6064679131822445,0.033169961591971456,1.994840041889067,0.49591206113152314,0.7486979865771812,0.0348961537017152,0.029851579666137697,0.0005588874922296731
blood.csv,MonteCarloRandomForest_Agreement_Prob_ZooAttack,0.6450905040378725,0.056460483726931174,0.6250198711656391,0.054698095383881616,1.372136746460786,0.3584024868519891,0.7446621923937361,0.023624826273598663,81.08502135276794,2.6031311183129833
blood.csv,FeatureSqueezing_ZooAttack,0.7117084377610693,0.0427819345149795,0.6419354321199469,0.03154807403156028,1.3674917813218166,0.36251957689237546,0.7606532438478747,0.0260832191125809,0.004181671142578125,9.217790770044268e-05
blood.csv,MonteCarloRandomForest_Agreement_Prob,0.6574644945697578,0.04222582868034784,0.6456684930708911,0.03604858533191536,2.0006708907081965,0.5059133032679562,0.7794004474272931,0.029566999647107704,78.06520624160767,4.603344677765377
chess-krvkp.csv,FeatureSqueezing_ZooAttack,0.9609306948984104,0.02622056366070754,0.9354696437632007,0.03654532127752703,0.5223755214859584,0.2398983260863395,0.9358724569640063,0.03642521480571599,0.005603933334350586,0.00031638997058575005
chess-krvkp.csv,MonteCarloRandomForest_Confidence_Prob,0.988973611548789,0.004406344429083153,0.9535494829456532,0.016940136658321496,0.6691062352774317,0.03868125619218885,0.953691803599374,0.016986253479305952,897.3211896896362,66.19330364671836
chess-krvkp.csv,MonteCarloRandomForest_Confidence_Prob_ZooAttack,0.9885104598879364,0.003790187751203178,0.9500926149428132,0.015808388065653472,0.6696058356978282,0.03854828195323423,0.9502503912363067,0.015858965294267766,891.5112070560456,32.48623163133882
chess-krvkp.csv,MonteCarloRandomForest_Depth_Prob_ZooAttack,0.9898799123065345,0.004209909678743123,0.9470488361538933,0.007262111140349161,0.6930697335289465,0.00015527720769898962,0.9474315336463224,0.007072250979978053,79.01053714752197,4.0293197061436015
chess-krvkp.csv,MonteCarloRandomForest_Distance_Prob_ZooAttack,0.997536859496768,0.0014244199568120152,0.9840062894723667,0.0007067749660685901,0.15265456366774152,0.04223118063497893,0.9840424491392801,0.0007026784054858961,904.8930614948273,50.55108041841092
chess-krvkp.csv,MonteCarloRandomForest_Fix_Prob_ZooAttack,0.9953743839251128,0.0006256064710243209,0.9691885698016615,0.004127987220909078,0.6917199612080026,0.0008361918343688289,0.9693368544600938,0.004079060673256426,78.59678406715393,4.186805681485006
chess-krvkp.csv,RandomForest_ZooAttack,0.9981437305318568,0.001211238053046464,0.9855798326070262,0.002039454226189468,0.09160412814970019,0.0328860028277161,0.9856073943661972,0.0020367140337928962,0.005456256866455078,0.0008916019302376921
chess-krvkp.csv,MonteCarloRandomForest_Bayes_Prob,0.9906135432479658,0.0022468565809313145,0.9523263488896688,0.01976669335109105,0.6910565414586469,0.0016316497542774365,0.9527582159624413,0.01938224505419708,1029.2974662303925,38.64549449247572
chess-krvkp.csv,MonteCarloRandomForest_Agreement_Prob,0.997536859496768,0.0014244199568120152,0.9840062894723667,0.0007067749660685901,0.15265456366774152,0.04223118063497893,0.9840424491392801,0.0007026784054858961,364.5642339706421,15.230780249922894
chess-krvkp.csv,RandomForest,0.9981437305318568,0.001211238053046464,0.9855798326070262,0.002039454226189468,0.09160412814970019,0.0328860028277161,0.9856073943661972,0.0020367140337928962,0.043571090698242186,0.0005414732270661
chess-krvkp.csv,MonteCarloRandomForest_Fix_Prob,0.9950410351606994,0.0014060730190033725,0.9717118947241874,0.005447151579412994,0.6911770274518986,0.0011949898061603067,0.9718407668231611,0.005414110099169401,75.04739995002747,2.414572680239845
chess-krvkp.csv,MonteCarloRandomForest_Distance_Prob,0.997536859496768,0.0014244199568120152,0.9840062894723667,0.0007067749660685901,0.15265456366774152,0.04223118063497893,0.9840424491392801,0.0007026784054858961,909.3060544013977,52.633430838388996
chess-krvkp.csv,MonteCarloRandomForest_Depth_Prob,0.9895663603711924,0.004725117892020406,0.9461180855364498,0.007376389898748993,0.6930605155164689,8.131623911456023e-05,0.946493544600939,0.00722233275993876,78.51373720169067,4.231875982443802
chess-krvkp.csv,MonteCarloRandomForest_Agreement_Prob_ZooAttack,0.997536859496768,0.0014244199568120152,0.9840062894723667,0.0007067749660685901,0.15265456366774152,0.04223118063497893,0.9840424491392801,0.0007026784054858961,379.1075675010681,23.948678473400612
chess-krvkp.csv,FeatureSqueezing,0.9981437305318568,0.001211238053046464,0.9855798326070262,0.002039454226189468,0.09160412814970019,0.0328860028277161,0.9856073943661972,0.0020367140337928962,0.043093633651733396,0.0010261871662984366
cloud.csv,FeatureSqueezing,0.5238095238095238,0.08627644868901077,0.513019325182513,0.06824957820944884,2.2093725780133875,1.4770045618129843,0.6493506493506493,0.08938896037620912,0.024678421020507813,0.0006506678336554646
cloud.csv,MonteCarloRandomForest_Agreement_Prob_ZooAttack,0.48633928571428564,0.12082162226265271,0.4406847369655719,0.06214083178235233,1.8954660403178276,1.676322477295883,0.6298701298701299,0.07703012835183658,8.372239351272583,0.4575757287460317
cloud.csv,MonteCarloRandomForest_Confidence_Prob_ZooAttack,0.4813690476190476,0.12598254088498032,0.4109121621621622,0.010889732803760318,1.0191723877627086,0.7391636934080542,0.6580086580086579,0.06527687813852916,18.699362993240356,0.7488485280193049
cloud.csv,MonteCarloRandomForest_Depth_Prob_ZooAttack,0.4251388888888889,0.1035851968133778,0.40657657657657664,0.006106885524353965,0.6844132234153213,0.012185119805064834,0.6852813852813853,0.01749099900505363,1.7936167240142822,0.08143286232131801
cloud.csv,MonteCarloRandomForest_Distance_Prob_ZooAttack,0.5109126984126984,0.08963094631973283,0.4066066066066066,0.011393121900957315,0.6893249084265952,0.05076989900936419,0.6857142857142857,0.03200975985419802,16.612175273895264,1.031019194071983
cloud.csv,MonteCarloRandomForest_Fix_Prob_ZooAttack,0.46910714285714283,0.08795557936350062,0.3885312097812098,0.030244577522964756,0.684937477042969,0.01626464726330275,0.6385281385281385,0.07892274741776852,1.6685269832611085,0.040499481360796924
cloud.csv,RandomForest_ZooAttack,0.5005555555555555,0.12850760222523805,0.46725536667756346,0.1365170602242455,1.9688419961631927,1.730043098045895,0.5082251082251081,0.12360804603739521,0.0037933826446533204,0.0001361304947986609
cloud.csv,RandomForest,0.5238095238095238,0.08627644868901077,0.513019325182513,0.06824957820944884,2.2093725780133875,1.4770045618129843,0.6493506493506493,0.08938896037620912,0.024606752395629882,0.0005948216108204683
cloud.csv,MonteCarloRandomForest_Fix_Prob,0.4584325396825396,0.07631547956931597,0.45568425568425563,0.10966084576563284,0.67857362427166,0.017483376176732453,0.7038961038961039,0.05000421638487912,1.6091057300567626,0.06584089443950347
cloud.csv,MonteCarloRandomForest_Distance_Prob,0.4921031746031746,0.0815116940912196,0.40990990990990994,0.0061680468187518276,0.6789296069844161,0.03378875723466008,0.6948051948051948,0.01778319991899896,16.074382019042968,0.48322963839729177
cloud.csv,MonteCarloRandomForest_Depth_Prob,0.445952380952381,0.10199740510188614,0.40990990990990994,0.0061680468187518276,0.6924790575853434,0.02632515200131169,0.6948051948051948,0.01778319991899896,1.7763103008270265,0.059469773563216026
cloud.csv,MonteCarloRandomForest_Confidence_Prob,0.47244047619047624,0.07631929678893981,0.45881370091896406,0.10807916524654369,1.313041972022188,0.8756491629398985,0.7129870129870131,0.04911083221088062,18.946698665618896,0.7094096966381184
cloud.csv,MonteCarloRandomForest_Bayes_Prob,0.45365079365079364,0.08169901560557277,0.5103968253968254,0.1145768997712859,0.7064904046641247,0.050333742533123206,0.7134199134199134,0.0725770195993007,22.896922302246093,1.355549105272966
cloud.csv,MonteCarloRandomForest_Agreement_Prob,0.4608531746031746,0.07528825986965068,0.47333333333333333,0.11149677964859822,2.197039020983439,1.4741150871579705,0.6948051948051948,0.06669687852004591,8.104367971420288,0.43825649028261016
cloud.csv,FeatureSqueezing_ZooAttack,0.39517857142857143,0.08243192800409414,0.4152745161674381,0.11130407789003008,1.0942839308806187,0.6934099978073245,0.5203463203463203,0.10141564641159363,0.003837108612060547,0.00019452786499954536
congressional-voting.csv,RandomForest_ZooAttack,0.6172561725280926,0.03292579356574663,0.4595167267312273,0.031096098542741875,0.8766073877466447,0.19054810993923907,0.6,0.031895257300026694,0.004074621200561524,0.00011842198263289394
congressional-voting.csv,MonteCarloRandomForest_Agreement_Prob_ZooAttack,0.5956294975902819,0.0654506844309752,0.4648017096691889,0.04104841527460009,0.8981612150828765,0.2041812189547246,0.6114942528735632,0.01704873215424294,68.54865531921386,4.922441443289083
congressional-voting.csv,MonteCarloRandomForest_Depth_Prob_ZooAttack,0.6223885793438143,0.06706006569122033,0.409960832160477,0.023380740340964958,0.6868928362918036,0.0029536862919589085,0.6114942528735632,0.00961678191418478,10.638663911819458,0.44096964667731486
congressional-voting.csv,FeatureSqueezing_ZooAttack,0.6172561725280926,0.03292579356574663,0.4595167267312273,0.031096098542741875,0.8766073877466447,0.19054810993923907,0.6,0.031895257300026694,0.0037488460540771483,0.00077536990579513
congressional-voting.csv,RandomForest,0.6172561725280926,0.03292579356574663,0.4595167267312273,0.031096098542741875,0.8766073877466447,0.19054810993923907,0.6,0.031895257300026694,0.026084327697753908,0.0008029346737383247
congressional-voting.csv,MonteCarloRandomForest_Fix_Prob,0.5928440901803832,0.04588813303263763,0.4500024684552323,0.03096475055479201,0.685476640123278,0.003548557379869043,0.6114942528735632,0.014986672195868172,11.47848882675171,0.39779508466432895
congressional-voting.csv,MonteCarloRandomForest_Confidence_Prob_ZooAttack,0.5803418947148137,0.07694210166499825,0.3848177385143557,0.014350124756140158,0.6887628952925675,0.006740071981578521,0.6114942528735632,0.009616781914184778,83.79164018630982,6.463197960577241
congressional-voting.csv,MonteCarloRandomForest_Depth_Prob,0.6426973521128164,0.04559788616818849,0.4098193325039217,0.021853924111871488,0.6866445959266362,0.002710178793469007,0.6114942528735632,0.009616781914184774,10.089144706726074,0.242092431900706
congressional-voting.csv,MonteCarloRandomForest_Distance_Prob,0.5956294975902819,0.0654506844309752,0.4648017096691889,0.04104841527460009,0.8981612150828765,0.2041812189547246,0.6114942528735632,0.01704873215424294,154.08560800552368,6.491488441972045
congressional-voting.csv,MonteCarloRandomForest_Confidence_Prob,0.5898348387064628,0.07919197115485413,0.3921413457469319,0.018674192695513594,0.688403615817631,0.005866682666296651,0.6160919540229886,0.010280772310343828,81.02388048171997,7.495036676738811
congressional-voting.csv,MonteCarloRandomForest_Bayes_Prob,0.5816768000637775,0.05523840157806822,0.4127032159676717,0.03615332071621449,0.6838829090228071,0.0064848685729681065,0.6091954022988506,0.016255328303139062,153.23762798309326,11.952792674098085
congressional-voting.csv,MonteCarloRandomForest_Agreement_Prob,0.5956294975902819,0.0654506844309752,0.4648017096691889,0.04104841527460009,0.8981612150828765,0.2041812189547246,0.6114942528735632,0.01704873215424294,63.85124888420105,4.894152529376981
congressional-voting.csv,FeatureSqueezing,0.6172561725280926,0.03292579356574663,0.4595167267312273,0.031096098542741875,0.8766073877466447,0.19054810993923907,0.6,0.031895257300026694,0.02584238052368164,0.0002650099136318834
congressional-voting.csv,MonteCarloRandomForest_Distance_Prob_ZooAttack,0.5956294975902819,0.0654506844309752,0.4648017096691889,0.04104841527460009,0.8981612150828765,0.2041812189547246,0.6114942528735632,0.01704873215424294,152.27043237686158,5.577223222453665
congressional-voting.csv,MonteCarloRandomForest_Fix_Prob_ZooAttack,0.5817753313128822,0.054032584885653406,0.4441971232814327,0.03694789958350749,0.6841271113310647,0.001989622489236652,0.6091954022988506,0.014077527257374609,12.172056484222413,1.2621221506858613
credit-approval.csv,FeatureSqueezing,0.9175273257177846,0.032379226195774324,0.8491223707566193,0.03271192722684413,0.8501933523525154,0.46087453871702383,0.8507246376811594,0.03264892848135887,0.030047035217285155,0.0004761401864439393
credit-approval.csv,MonteCarloRandomForest_Bayes_Prob,0.9279848821611744,0.023034438638032853,0.8384457101581255,0.03018780844990576,0.5809677204160428,0.04741440447536937,0.8420289855072465,0.030052813555547436,200.7902521133423,14.26991975329289
credit-approval.csv,MonteCarloRandomForest_Confidence_Prob,0.9233973171474912,0.025007653759697813,0.8467166446330449,0.03914511983173871,0.5916193409820174,0.10316717704893663,0.8492753623188406,0.039491091575184704,179.4437406539917,10.374091207805083
credit-approval.csv,MonteCarloRandomForest_Depth_Prob,0.9331105304003241,0.02494810272013879,0.8554784624878835,0.035443766722667504,0.6581310538292175,0.007131235090081524,0.8579710144927535,0.0360866655014166,15.614955282211303,1.8637107336965917
credit-approval.csv,MonteCarloRandomForest_Distance_Prob,0.9293479962104193,0.022202962736925763,0.8587297591801739,0.03725604014303656,0.5393544943210692,0.01873737241836008,0.8594202898550725,0.0375135626247675,142.53339834213256,5.111535984091347
